source_id,ra,dec,dist_pc,teff,logg,mass,atmosphere,pwd,Gmag,bp_rp,Jmag,Hmag,Ksmag,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,sed_anchor,chi_W1,chi_W2,chi_color,w1_w2_obs,W1_excess_jy,W2_excess_jy,t_ring_k,t_ring_lo_k,t_ring_hi_k,tau_ring,tau_lo,tau_hi,ring_fit_chi2,n_excess_bands,ring_radius_au,l_wd_w,shape_class,registration_arcsec,chance_superposition_p,gate_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2
6324166655610306304,220.51037439358,-11.17235642534,215.55905240240563,15648.97,9.245596,1.286292,H,0.998388,20.3141,-0.006600000000002382,14.066,13.473,13.251,13.086,0.025,12.915,0.027,,8.907,nir,19.88796491481987,22.043684383284514,2.635517900717789,0.17100048,0.0010104721914282787,0.0007343685117850263,2309.7616761738486,1909.2836249171892,2801.4719859057177,0.010348508355914544,0.007232412335868058,0.015271580066601396,8.338711916539523,3.0,0.00047776676281564563,4.144126158031441e+23,companion,2.801932145903367,0.00020223031780530754,ledger,rejected,False,1.2259773163117056,0.14621325204631663,0.09323336812326852
49488331171442560,64.11482496913,21.31704278743,164.83697623050801,12101.95,7.67141,0.447679,H,0.944847,17.8048,0.2635000000000005,15.35,14.652,14.427,13.966,0.029,13.752,0.042,,,nir,22.04112106400204,17.78764592052745,2.7290814993073758,0.21399975,0.0005236849517288915,0.0003867677444584379,2227.8160524647037,1857.7037574837505,2688.7182903432445,0.02974199339414217,0.021306312828844348,0.043340677806276,7.281593525476637e-06,2.0,0.0011097812621612094,1.9351939932712736e+24,companion,2.050038895212197,0.00045068390394065183,unresolved_companion,rejected,False,0.15352094756270035,0.018309308583216357,0.011674991721549179
4657519847848259712,86.96232544239,-69.39049420052,846.3817181548878,19841.66,7.269822,0.365971,H,0.989394,19.4079,-0.12930000000000064,13.379,12.771,12.521,12.361,0.024,12.287,0.022,,,nir,18.899347808403423,22.034584543692368,1.378927482266094,0.07400036,0.0018663050655700836,0.0011868796497549452,3150.0,2801.4719859057177,3000.0,0.008438070436248427,0.006502261103691427,0.007766567946804788,0.31536413716924017,2.0,0.002142171373317509,2.8819275184897906e+25,companion,2.4930036391636397,0.000110981422149381,wise_quality,rejected,False,0.2717893063619252,0.03241430149306778,0.02066908752295912
684044602123663616,123.94891182559,28.05988278947,76.67770825665562,6222.06,8.173204,0.697058,H,0.995694,18.5548,0.6621000000000024,,,,15.367,0.04,15.214,0.091,,,gaia,22.030720549424156,10.187946292695967,0.5985371182500341,0.15299988,0.0001872506003618483,0.00012135132334737016,3150.0,2409.7353482754297,3000.0,1.069996367279572,,,0.03605910352405317,2.0,0.00010275115575267591,6.630527220651771e+22,companion,2.1649023096391944,0.0019178308913926356,unresolved_companion,rejected,False,0.9695563548719479,0.11563181944873528,0.07373301556833022
1436264521508497792,269.39061926704,61.78747918335,423.3341800016933,22810.74,8.146666,0.715116,H,0.999461,18.9967,-0.2817000000000007,15.839,15.44,15.318,14.914,0.026,14.746,0.034,,,nir,21.983267634044587,20.112889729221482,2.655785554570013,0.16799927,0.00020531142004318585,0.00014640019040265798,2451.931245345412,2044.5861688314374,3000.0,0.00485444619640731,0.0034575821429308528,0.007213901241215455,1.5331705185417377e-05,2.0,0.002380259987417266,1.306214077849135e+25,companion,2.7551730038277347,0.0015171413211683138,wise_quality,rejected,False,0.15001517077165938,0.01789120050018208,0.011408383707054702
959146225323196928,96.89186125173,43.78229172705,130.47165503294408,14786.93,8.144682,0.698916,H,0.875096,17.1881,0.3177000000000021,11.736,11.092,10.852,10.706,0.023,10.606,0.021,10.504,,nir,18.409734063467397,21.972518292944354,1.6152370086596846,0.10000038,0.008266003720437802,0.005469760183326888,3025.90799031477,2580.502707575381,3000.0,0.01699834216279812,0.011592222259747223,0.016980200804122724,0.03775154271227166,3.0,0.0006507633178141356,2.2646517021942607e+24,companion,2.5538211486186846,0.00015769701513712597,unresolved_companion,rejected,False,0.08218901884903705,0.009802076733822997,0.006250326941688915
6364788074046547584,270.10540846442,-79.22659966715,160.34377705801236,7944.27,8.447952,0.882228,H,0.995279,19.7105,0.3689999999999998,,,,15.859,0.047,15.777,0.107,12.42,,gaia,21.964701832203406,9.691624839653603,0.27699863248053674,0.08199978,0.00013383091865829235,8.025736578672924e-05,3150.0,3000.0,3000.0,2.0325063672506496,,,7.641768488343359,3.0,0.00013734355318589962,1.1846530822182556e+23,companion,2.0855952971303937,0.0032134968304755596,unresolved_companion,rejected,False,2.3729899652254187,0.2830089719218499,0.1804616154288068
1992580429800923520,349.37446499472,52.33892573043,266.2974009373669,11460.28,8.353609,0.826447,H,0.993791,19.6539,0.14560000000000173,,,,15.844,0.048,15.648,0.091,,,gaia,21.951399081126166,11.642804629935076,1.2208644529155415,0.1960001,0.00013822401878730754,9.231267294167502e-05,3035.835351089588,2219.6647412679567,3000.0,1.1518140757851687,,,2.8977285637665773e-07,2.0,0.000332004529556667,5.972185505711456e+23,companion,0.09879038592124342,0.00269848156137964,wise_quality,rejected,False,1.2983250530351158,0.15484163180814173,0.0987352832737965
1576470499072697472,194.87810505567,56.18816800249,255.3756575923183,5481.71,6.895109,0.188954,H,0.762354,19.9859,0.7879000000000005,,,,15.868,0.044,15.937,0.12,,,gaia,21.951392223868307,8.022247590755011,-0.869799205808905,-0.069000244,0.00012569694744350222,6.443583620750708e-05,3150.0,3000.0,3000.0,2.3882582264547048,,,4.435939983911908,2.0,0.0001808595831863173,2.0542707501308992e+23,companion,1.381219318674529,0.004226239142586241,ledger,rejected,False,3.471236346995754,0.41398869959726325,0.26398127589828957
1630079589369983360,245.05167314551,64.94205164653,145.44185234743148,6251.23,8.128867,0.66874,H,0.992109,19.8796,0.7639999999999993,,,,16.37,0.044,16.025,0.09,12.962,9.491,gaia,21.95064538468181,11.139456157846363,1.8708151649783655,0.34500122,7.916129057844334e-05,6.184792048134046e-05,1906.8180447720176,1576.204379064175,2580.502707575381,0.6943947609925073,,,11.132137962778984,4.0,0.00029175249321237117,7.177919454791143e+22,companion,1.8828679584707122,0.004447937855602491,unresolved_companion,rejected,False,3.2222785821451314,0.3842973472886396,0.2450484860100607
5541904917462949120,126.99761684297,-37.1668393603,289.10925438723297,10356.52,8.073383,0.645399,H,0.992875,19.5436,0.11079999999999757,15.495,14.866,14.741,14.01,0.031,14.052,0.043,,,nir,21.945856393510315,15.911799984051411,-0.7462725157700971,-0.041999817,0.0005226440749567995,0.00027180857245984473,3150.0,3000.0,3000.0,0.09213200293386983,0.07948998566716894,0.08566453784327362,10.109782209808372,2.0,0.00030728135455176014,5.9298956146571474e+23,companion,2.0567977677753806,0.0007003283133611982,wise_quality,rejected,False,1.541202873421637,0.18380787408370886,0.11720570432954487
1246568937169630592,210.48260330456,19.52161363254,320.06145179874534,9490.27,6.674345,0.182115,He,0.831798,17.9617,0.20490000000000208,,,,15.676,0.04,15.566,0.093,12.928,,gaia,21.941553375397994,9.941209741911374,0.5788165410489494,0.10999966,0.00014048442610421476,8.750043851334819e-05,3150.0,2476.642587555644,3000.0,0.33503215327954233,,,3.8103853785954698,3.0,0.0006861883872004107,2.957068323696644e+24,companion,0.03838653045004691,0.0028849795157358527,unresolved_companion,rejected,False,0.3787810588884761,0.04517441692987274,0.028805617715435664
6289348279160032000,210.61337217618,-21.60193791391,452.1817770743839,24740.35,7.694535,0.484144,H,0.997734,18.3429,-0.2024000000000008,,,,15.625,0.047,15.238,0.112,,,gaia,21.930176331682063,9.37534232365053,2.4680225026011144,0.38700008,0.00016578729690719352,0.0001334716437570875,1839.1680375913936,1554.7677928144528,2658.0020764244923,0.03006687712912354,,,9.330789453088073e-06,2.0,0.006891211982517648,3.4658461359275015e+25,companion,2.0538671788052993,0.0017028502104818877,unresolved_companion,rejected,False,0.06450593953888364,0.007693146578484704,0.004905560590027222
4971797276483176960,32.6414012195,-31.11812943305,238.8858364587564,10561.85,7.708611,0.456159,H,0.99044,18.4934,0.08599999999999852,,,,15.698,0.045,15.633,0.106,,,gaia,21.92015175037587,9.425570002436908,0.3126530181274826,0.06499958,0.0001494185054796575,8.839629704567849e-05,3150.0,2952.7603261647537,3000.0,0.5038502685992933,,,1.005234874276539,2.0,0.00040890129193478037,1.0500539106057809e+24,companion,1.3020932018077065,0.002848530433280372,unresolved_companion,rejected,False,0.5942265838472159,0.07086901211032232,0.0451898620825492
411614517307332736,17.60479340384,55.21360190396,164.12007024339007,5161.99,7.438998,0.325732,H,0.985674,20.0777,0.8118999999999978,,,,15.999,0.043,15.944,0.116,,,gaia,21.91795332112514,8.242858994781228,-0.19835856490927872,0.05499935,0.00010940810400797425,6.362076196821802e-05,3150.0,3000.0,3000.0,2.3942291097754187,,,1.085076396848649,2.0,0.00011257744782753957,7.95934681691175e+22,companion,2.5355387991426386,0.004293881754735773,wise_quality,rejected,False,3.7002309434988945,0.44129919238556975,0.28139590276777104
1639260923779387648,266.98997305446,71.6327430343,387.5668552825362,9034.81,6.486856,0.146311,H,0.797829,18.258,0.20550000000000068,,,,16.237,0.035,15.975,0.066,,,gaia,21.91635713871709,13.335292523363638,1.7412081387670475,0.26199913,7.789292881251595e-05,5.794904313880239e-05,2189.4770097125424,1828.451317621735,2801.4719859057177,0.12730939423512566,,,4.098326826351695e-06,2.0,0.0014317748653772618,3.0049928405001697e+24,companion,0.07482962317980754,0.004824199180818445,unresolved_companion,rejected,False,0.546553510050385,0.06518339699971902,0.04156441063273003
2982092726731204992,80.78442892415,-17.40691026825,555.4938340184424,25390.42,8.420152,0.888738,H,0.998919,19.8902,-0.22149999999999892,16.311,15.704,15.112,14.611,0.031,14.41,0.046,12.718,,nir,21.89080482732664,16.967706966374507,2.8318027313296774,0.20100021,0.00029989791056475243,0.0002181149679468653,2265.978798838342,1857.7037574837505,2879.2559453068866,0.004068603038265112,0.0029080713460421107,0.006605644736865917,2.7222825455261273,3.0,0.002809609327818421,1.3275401259668777e+25,companion,2.9293260066098528,0.000921988744147173,unresolved_companion,rejected,False,0.254152098277141,0.030310842059697463,0.01932780959541769
5771367354883913216,224.42958292675,-84.04173377708,635.8491765753164,24807.93,8.232689,0.771052,H,0.997351,20.137,-0.1346999999999987,,,,16.052,0.049,16.339,0.164,,,gaia,21.88632211617875,6.518281191460333,-1.287961283374341,-0.28700066,0.00011605010076136904,4.9278205244917665e-05,3150.0,3000.0,3000.0,0.3067342310848557,,,10.873011868242884,2.0,0.0016042212236849326,1.6162299363537246e+25,companion,1.542434199744934,0.0059044417054665566,wise_quality,rejected,False,0.27351928400981024,0.03262062313907154,0.02080064920908846
130080201324718080,42.56712960008,30.5112186561,303.33363666697,18020.33,7.25315,0.35017,H,0.995997,17.546,-0.09450000000000003,15.159,14.68,14.233,14.065,0.027,13.953,0.042,,,nir,21.877396051366446,16.347168206915434,1.6509289370006106,0.11199951,0.00045633104986455165,0.0002991797340486357,3150.0,2510.789656129637,3000.0,0.01662600633216059,0.0099464573588671,0.015212628350244757,0.013364494743086652,2.0,0.0017618779314877416,1.949513571433286e+25,companion,2.2495243621513032,0.0006212016471305315,unresolved_companion,rejected,False,0.051605709356185234,0.0061546314835783135,0.00392452130529006
3397257592847009280,82.34183347729,17.46052767632,164.0258504740347,9490.21,7.899058,0.541031,H,0.986672,18.3724,0.24490000000000123,16.063,15.515,15.385,14.495,0.033,14.517,0.061,,,nir,21.86847646621309,12.101418945246023,-0.493025716174144,-0.022000313,0.0003478052590955962,0.00018587949888134424,3150.0,3000.0,3000.0,0.13883220670579896,0.11968308209551846,0.12930464274480566,5.628495652284641,2.0,0.00028874840132547754,5.2361708429806405e+23,companion,2.4609059747099935,0.0011258972905004994,unresolved_companion,rejected,False,0.5618154259983511,0.06700357289817938,0.04272505186883699
1796732291914268288,328.04698074534,25.83598608744,133.58090327406794,9180.47,7.713207,0.454316,He,0.977144,17.748,0.24459999999999837,,,,15.51,0.039,15.539,0.106,,,gaia,21.861686663664308,8.350364347237983,-0.3357208428436533,-0.028999329,0.0001608278254626469,8.600798475226158e-05,3150.0,3000.0,3000.0,0.32087171115245533,,,3.1969057988870873,2.0,0.00030668406822221075,5.906865233832164e+23,companion,1.1140069340827805,0.002947599167105408,unresolved_companion,rejected,False,0.33030455316759383,0.0393929824326867,0.025119066713984974
1337221093899094784,262.00499746179,36.98618533374,425.7311933245349,11852.99,7.989199,0.599053,H,0.993244,19.9422,0.02289999999999992,,,,16.305,0.048,15.889,0.095,,,gaia,21.856371125475736,11.173225174456485,2.631211561141986,0.41600037,9.004122760864153e-05,7.40702777985971e-05,1762.235315966445,1488.9444303963608,2159.699835264929,0.3491531879555495,,,5.324939479578461e-06,2.0,0.0013651115291143648,1.1463686133008296e+24,warm_ambiguous,2.403668807641324,0.003551856031199896,astrometric_registration,rejected,False,1.7287393931346398,0.2061739685129101,0.13146751908445467
85161573617791488,43.0694933596,20.43894012441,431.79757329763805,12941.65,7.388333,0.363864,H,0.77354,19.4305,0.28359999999999985,,,,15.873,0.048,15.672,0.115,,,gaia,21.85489914909854,9.184854772440849,1.1802927442089632,0.20100021,0.00013403386976163656,9.001452994319476e-05,2974.9628974797174,2130.3276342946115,3000.0,0.6854434948184306,,,1.8445217619955656e-06,2.0,0.000888845368314207,3.947399288247244e+24,companion,2.8493107549874854,0.0027847522529277358,unresolved_companion,rejected,False,0.5164546680753953,0.061593730609127754,0.03927544787901394
454823193975391104,40.52159413873,56.83649009285,128.47360509783266,14630.44,8.154759,0.704861,H,0.998945,17.1941,-0.10259999999999891,16.36,15.601,15.002,14.912,0.032,14.962,0.061,,,nir,21.854382701592723,11.791431482227528,-0.5182256105761973,-0.05000019,0.00023181868444251987,0.00012047093461545926,3150.0,3000.0,3000.0,0.03807612866842836,0.032674341314848795,0.035541507733558915,7.02945258032139,2.0,0.0005835430269348463,2.1385548758835222e+24,companion,2.163217083794189,0.0019353490158807718,ledger,rejected,False,0.0843898654359176,0.010064555437499949,0.006417697363055915
2734497581626645888,336.82909219807,14.60561047902,446.03033006244425,31525.77,7.640888,0.488175,H,0.994985,17.636,-0.35519999999999996,15.619,14.907,14.653,14.553,0.028,14.489,0.055,,,nir,21.853982190026652,12.758504870822298,1.1039203191092546,0.06400013,0.0002968881106128775,0.0001829515186077094,3150.0,2751.4270700587335,3000.0,0.0033948659115365072,0.002487033223013368,0.003143669072734866,0.6287267852220566,2.0,0.004074375401355997,1.0425495701490546e+26,companion,2.3317303443930255,0.0011484529674233857,unresolved_companion,rejected,False,0.02086483434906548,0.0024883945591770715,0.0015867330951520196
2865677947411491968,353.90800963001,27.72265151114,525.1273433807698,17354.45,7.60986,0.443603,He,0.996269,19.1356,-0.06480000000000175,16.568,15.997,15.643,15.079,0.035,14.861,0.062,,,nir,21.83083312618878,13.627948283936927,2.5196869090146716,0.21800041,0.0002116178031370647,0.00015339203551139778,2341.607849998925,1905.12898368976,3000.0,0.01722893626725909,0.011674614654066348,0.02730908566895015,1.8740164478003862e-06,2.0,0.002207331653851462,9.343815620258351e+24,companion,2.826241409732784,0.0014312590566802896,wise_quality,rejected,False,0.3226917604426034,0.03848506091842566,0.024540127530419596
4138109803254413312,260.10223188441,-14.29869869889,338.1462820816285,15275.8,7.849261,0.530447,H,0.940095,19.6601,0.2693999999999974,,,,15.393,0.049,15.354,0.111,,,gaia,21.830389520605227,9.644787368576807,0.2699614507509016,0.038999557,0.00021240849325370367,0.00012226535923076887,3150.0,3000.0,3000.0,1.0712258781230652,,,1.6437306402099239,2.0,0.0007844843684292847,3.8649441254471117e+24,companion,2.2530698197965595,0.0018999429516615152,unresolved_companion,rejected,False,0.3234810802857238,0.038579197261432836,0.024600153883698336
1385893278207833088,245.48316842039,45.86450704956,220.4779962959697,8578.78,8.409258,0.857752,H,0.991958,20.0943,0.4208999999999996,,,,16.263,0.047,16.122,0.117,,,gaia,21.829377064425138,8.844443676762857,0.6542057034394411,0.14100075,9.17463468686803e-05,5.8282911577370685e-05,3150.0,2580.502707575381,3000.0,1.4918816421785546,,,0.1126526468162865,2.0,0.00016511586311178744,1.7121910768050303e+23,companion,1.7485834645315386,0.0047897630119180246,ledger,rejected,False,3.104281870498343,0.37022475172663344,0.23607504848562358
2171691526799426176,322.71490787156,51.51818405342,136.79329165697715,9418.01,9.200156,1.2712,H,1.0,20.3152,0.24480000000000146,,,,15.475,0.049,16.162,0.171,11.914,,gaia,21.828708791971227,6.170864011273292,-3.3665082134213398,-0.6870003,0.00019694246844129948,5.725918123350505e-05,3150.0,3000.0,3000.0,3.5626025291500474,,,51.12011244971421,3.0,9.746150303365188e-05,5.965417454996411e+22,companion,2.7199567625417362,0.004896782615853801,ledger,rejected,False,3.4298223870499056,0.409049562728063,0.2608318187903149
1554356605819587200,198.65236367045,47.43725568164,131.17506624340845,4564.48,7.592327,0.381852,H,0.967044,20.3634,1.1723,,,,15.802,0.044,15.56,0.094,,,gaia,21.803185462253456,10.483350960851347,0.8707315526902746,0.24199963,0.0001328730032072206,9.335910108332851e-05,2558.9666039609024,1935.6081495760345,3000.0,2.4376424890857114,,,3.0019123187230434e-08,2.0,0.00012104431337899424,4.0075566581695e+22,companion,2.64978156455839,0.0026607770852546953,ledger,rejected,False,4.694677723156546,0.5598995088075449,0.3570217903378211
4927654568983674496,20.0591134574,-51.57503202011,260.56594924175306,9359.45,7.931203,0.558685,H,0.991161,19.4091,0.20169999999999888,,,,15.995,0.047,15.891,0.119,,,gaia,21.797752763481252,8.673437830191581,0.47321914667885434,0.10400009,0.0001172836796036597,7.191812970704748e-05,3150.0,2763.37159952835,3000.0,1.1404887643376311,,,0.39296256491206805,2.0,0.0002750226933275818,4.750197786201623e+23,companion,2.9603801336673476,0.0036849648397344614,unresolved_companion,rejected,False,1.5628111504816171,0.1863849335594604,0.1188489749046511
1580729075109475072,190.92159194467,62.81001595962,178.4439685938615,13786.16,8.142086,0.695315,H,0.997022,17.9685,-0.05430000000000135,,,,15.899,0.043,15.526,0.082,,,gaia,21.797598704937453,12.107069446923127,2.5577434762201525,0.37300014,0.00011947027926761835,9.707918070124514e-05,1805.1831727536467,1554.7677928144528,2281.2945962112203,0.05960890514540219,,,1.3905457763030427e-06,2.0,0.001590006321473349,1.712439449589191e+24,companion,2.2912989863005553,0.002534102964991569,unresolved_companion,rejected,False,0.2033159236443349,0.024247987294147108,0.015461810020663625
648437669676020352,146.49273147469,29.38136937572,377.0028275212064,10391.93,7.296151,0.322162,He,0.960102,18.9808,0.12750000000000128,,,,15.783,0.05,14.373,0.049,12.262,,gaia,20.335510254681434,21.786231208630223,10.480493668451029,1.4099998,0.00014156768864225682,0.00030102328463577457,685.0484755212234,656.1526758233935,712.3392408773963,0.30675760237098815,,,0.09304390854822486,3.0,0.011308850139581541,1.796612971258444e+24,ring_band,0.042514245032023605,0.0013150732566645784,background_source,rejected,False,0.8650028833644099,0.10316249976520347,0.06578191225839788
3474349373886016128,181.73222531072,-28.41154230291,251.76867494146376,16616.45,7.642263,0.451247,He,0.998746,17.4968,-0.14730000000000132,13.604,13.031,12.781,12.651,0.023,12.494,0.024,,,nir,18.66256057358988,21.77749943598632,2.5359085062660283,0.15699959,0.001391256523478779,0.001010898795791411,2325.068000518948,1962.2956274333794,2925.3933843272075,0.007411123802386651,0.005331459363593535,0.012104129198344981,1.9687762460307567e-06,2.0,0.0019942877036971383,7.413967457211933e+24,companion,2.0647737649292446,0.00013563403668948038,unresolved_companion,rejected,False,0.09348363351690693,0.011149101935045732,0.0071092620566615035
1177218856156004864,216.09370387723,10.16824289545,258.3512026248482,18145.75,7.774495,0.475895,He,0.999428,17.6161,-0.21600000000000108,14.157,13.577,13.286,13.147,0.024,12.98,0.026,,,nir,19.295162608125477,21.77713816584449,2.6951058774388725,0.16700077,0.000918060868062378,0.0006720373686439986,2281.2945962112203,1958.0256309762044,2879.2559453068866,0.00606931803443794,0.004519179976943932,0.009834399269790737,3.8123223475849954e-06,2.0,0.002178723659008159,8.200912950227158e+24,companion,2.9712808594369005,0.0002259393606132143,unresolved_companion,rejected,False,0.08899008962857778,0.010613190171929219,0.00676753613241762
6240686368416878208,236.56390247784,-21.78044598101,300.6885768409658,10796.62,7.927805,0.561069,H,0.966257,19.6674,0.2870999999999988,,,,15.207,0.049,15.169,0.137,,,gaia,21.76000728919911,7.788738302532126,0.1352422238281057,0.038000107,0.00025131934588576817,0.00014450256552927545,3150.0,3000.0,3000.0,2.3684644490810234,,,1.1726050051789798,2.0,0.00036818588687375183,8.513515006027505e+23,companion,2.2103782414463997,0.0015420669253387587,wise_quality,rejected,False,1.1612021317394936,0.13848799460297626,0.0883073319331028
1637308809603473024,263.12560854176,68.17716312607,377.7719013259794,9844.58,7.665199,0.439041,H,0.958574,19.6791,0.18440000000000012,,,,16.627,0.046,16.577,0.113,12.968,,gaia,21.75932403938759,8.933504399591715,0.1837994354329329,0.050001144,6.42524324615227e-05,3.7418442529677155e-05,3150.0,3000.0,3000.0,0.7133799310831547,,,11.158327400322833,3.0,0.00036638129438713873,8.430264803777238e+23,companion,1.2774496248821083,0.008319796272910907,wise_quality,rejected,False,1.850976728479009,0.22075231191647784,0.1407634484078904
3166444091852918784,109.00430456748,13.58571768802,421.56738754689934,16326.36,7.651546,0.453505,H,0.999206,18.8215,-0.16939999999999955,,,,15.626,0.048,15.508,0.118,,,gaia,21.754258928220207,8.900329210400512,0.743416552442347,0.11800003,0.00016756330359066245,0.00010410199341798465,3150.0,2545.4075323599536,3000.0,0.3503322421764466,,,0.27817480470207556,2.0,0.0010403576022700901,6.797354519387153e+24,companion,2.467562491515353,0.0023224914397728114,wise_quality,rejected,False,0.28587551683354373,0.03409425969022301,0.021740318473881824
959082659806896768,96.15358100053,43.48845638594,173.87977952043957,16616.51,8.634671,1.011224,H,0.997741,18.4351,-0.1477999999999966,14.277,13.611,13.372,13.157,0.025,13.019,0.029,,,nir,21.679116944027726,21.747020469243825,2.1576845808703102,0.13799953,0.0010054098757325304,0.0006883754162177501,2778.0917387994455,2307.715687272488,3000.0,0.014353307771736448,0.009791405378049987,0.017096785408663023,1.1931526842090534e-06,2.0,0.0006670856837620131,1.6907600942522365e+24,companion,2.916849341730623,0.00021925698355851342,unresolved_companion,rejected,False,0.19552353650901014,0.023318646882134107,0.014869213005465636
1708632101672680192,235.4054906026,78.98812621287,467.8581454103116,13263.34,7.960116,0.563608,He,0.993123,19.9753,-0.021999999999998465,,,,16.573,0.048,16.129,0.105,12.269,,gaia,21.747000120222012,10.085758484838564,2.7403022010973452,0.44400024,7.002402177687145e-05,5.924330690346312e-05,1584.6006251511997,1355.7998892890914,1909.2836249171892,0.19488419686593617,,,24.138153061153503,3.0,0.0021203312287156194,1.808086182663551e+24,warm_ambiguous,2.4895742727353083,0.004693129373740779,astrometric_registration,rejected,False,1.3237078175482515,0.15786884650127866,0.10066559682556674
2151534115695067264,275.12405802087,58.07804683902,81.41002157365571,27119.67,7.466917,0.430583,H,0.995448,13.893,-0.3836000000000013,14.058,13.718,13.401,13.324,0.023,13.137,0.024,13.012,,nir,17.5535205312631,21.740102754756524,3.2314084244644654,0.18700027,0.000717234883744031,0.000558464028668648,1993.3650883094137,1734.7683449008396,2376.9626315399387,0.0012728706243533788,0.0010218918218569783,0.0017889885127407529,0.08150252817586079,3.0,0.008639170018895474,7.516641703836162e+25,companion,0.25049226403963276,0.0002847586284204784,unresolved_companion,rejected,False,0.0009640837475652006,0.00011497914202897743,7.33168336334482e-05
1121123185951605632,140.96429760091,73.43995884629,177.39617888630679,16671.8,8.524185,0.943603,H,0.998339,18.2377,-0.16910000000000025,,,,16.017,0.045,15.464,0.081,,,gaia,21.724537202713822,12.680262409850538,3.8465931193524665,0.55300045,0.00011057751701588397,0.00010613712966604218,1377.2665689407677,1231.8749814139276,1554.7677928144528,0.0352111846928577,,,1.036878211380099e-05,2.0,0.0029973544563943744,2.0619619523034727e+24,debris_disk,0.7245066335926729,0.002267022466073354,background_source,rejected,False,0.16687479516098785,0.019901923274123157,0.012690527794222011
5223887598793204736,136.64883087246,-67.44036215275,151.894888736994,4996.16,7.768912,0.46078,H,0.960242,20.4666,1.1006999999999998,,,,16.288,0.044,15.696,0.067,,,gaia,21.722926986684097,15.093434774680945,3.5967521756375587,0.592,8.468364253275831e-05,8.45400138937014e-05,1308.1631308389187,1182.2944547036188,1451.8794720527176,0.7611744717475746,,,6.629474114561162e-06,2.0,0.000497446812394515,4.622461897751186e+22,warm_ambiguous,2.688974385884863,0.003011619219038253,wise_quality,rejected,False,5.45752647688906,0.6508788406586996,0.4150350649170687
3322692768700394240,89.16715524348,6.90490780019,257.38038246724835,22551.81,8.352486,0.842312,H,0.999425,18.2797,-0.2638999999999996,,,,15.333,0.048,15.036,0.087,,,gaia,21.72284476352717,12.123920338969521,2.1056350638676333,0.29699993,0.00021918351115696045,0.00016150054564358882,2243.6395697070056,1807.517335576021,2925.3933843272075,0.06878051603035537,,,6.925416414560459e-06,2.0,0.0023793432334238856,9.150798053167467e+24,companion,2.996185315584842,0.001342065335860676,wise_quality,rejected,False,0.07915434944518217,0.00944015414641497,0.006019545795987777
2490755438799368832,31.50431109868,-5.74098129053,327.3965426925092,12939.07,7.645036,0.441787,He,0.997415,18.6708,-0.03440000000000154,,,,15.984,0.046,15.768,0.122,,,gaia,21.710069766833023,8.36055988528943,1.2376258241368545,0.21600056,0.00011594950687386307,7.961507858988029e-05,2750.6587519760405,1935.6081495760345,3000.0,0.24848910966396467,,,1.9813998051176895e-06,2.0,0.0008521737194706489,2.6517681450893986e+24,companion,1.7584288200747877,0.003245882472516448,unresolved_companion,rejected,False,0.44197275634221633,0.052710823569789046,0.03361123256054821
5104166386135159936,46.6639410587,-19.0402483231,368.43268734802155,14379.75,6.827705,0.237964,He,0.986704,17.3247,-0.08079999999999998,16.855,16.06,15.484,15.335,0.034,15.039,0.066,,,nir,21.703248359122824,12.80042038114915,3.203307381626714,0.29600048,0.0001628947133312397,0.00013004691311544012,1867.5995159981917,1619.9683067585777,2219.6647412679567,0.018507811432870495,0.014733035935770624,0.02489890505635787,1.733810267978697e-05,2.0,0.004293834210529705,1.4307309452783124e+25,companion,0.12584584653530967,0.0017590388439833182,unresolved_companion,rejected,False,0.10373879719520701,0.01237215950040307,0.007889148794908648
6288109992843345664,209.32977098066,-21.2107223484,383.8918960420745,19218.15,7.416939,0.400169,H,0.996146,17.9494,-0.1349000000000018,15.008,14.276,13.931,13.849,0.027,13.671,0.034,,,nir,21.70279283991876,20.377639822005268,2.7051314321661115,0.17800045,0.0005535810884033593,0.00039813857935161435,2389.6244179549212,2016.779528819963,2879.2559453068866,0.007816189368741544,0.005704703433917962,0.011589424415050576,1.8611380141919653e-05,2.0,0.0030826417748163627,1.976501392302763e+25,companion,2.175495387887342,0.0004346558318445437,unresolved_companion,rejected,False,0.08152740800927505,0.009723171299616657,0.006200012628236975
2511820329241383168,29.11917528644,2.91188554556,403.01454882521256,23789.59,8.512957,0.944687,H,0.99916,19.4347,-0.2842999999999982,,,,15.852,0.049,15.794,0.14,,,gaia,21.694910763162095,7.60812342509186,0.42667133636106647,0.058000565,0.00013835216463402368,8.111423198446343e-05,3150.0,3000.0,3000.0,0.2141050983005664,,,0.8220501475894935,2.0,0.0011825656290565174,8.782641096320076e+24,companion,2.553918973895583,0.0031711872644147876,unresolved_companion,rejected,False,0.20220839612137836,0.02411590067336896,0.015377584546113163
